Date,OrderID,Platform,SKU,ASIN,Quantity,Rate,Amount,State,City,Pincode,Category,Source
2018-12-07,,Amazon Stores,ACYL210,,1,1439.83,1439.83,,GUWAHATI,781028.0,,Historical_historical_data_2018_nov2024
2018-12-07,,Amazon Stores,ACMN03,,1,999.05,999.05,,SAMBALPUR,768004.0,,Historical_historical_data_2018_nov2024
2018-12-07,,Amazon Stores,ACYL1013B,,1,1338.39,1338.39,,VISAKHAPATNAM,530002.0,,Historical_historical_data_2018_nov2024
2018-12-07,,Amazon Stores,LECS02,,1,2117.8,2117.8,,NEDUMANGAD,695541.0,,Historical_historical_data_2018_nov2024
2018-12-07,,Amazon Stores,LICRH01,,1,1863.56,1863.56,,Haldwani,263139.0,,Historical_historical_data_2018_nov2024
2018-12-07,,Amazon Stores,CMSM03,,1,981.25,981.25,,NEW DELHI,110037.0,,Historical_historical_data_2018_nov2024
2018-12-07,,Amazon Stores,ACPV3,,1,891.96,891.96,,LUCKNOW,226024.0,,Historical_historical_data_2018_nov2024
2018-12-07,,Amazon Stores,LIRH01,,1,1270.34,1270.34,,KOLKATA,700084.0,,Historical_historical_data_2018_nov2024
2018-12-08,,Amazon Stores,CMSM03,,1,891.96,891.96,,Pune,411033.0,,Historical_historical_data_2018_nov2024
2018-12-08,,Amazon Stores,LBL1450B,,1,2372.03,2372.03,,BENGALURU,560053.0,,Historical_historical_data_2018_nov2024
2018-12-08,,Amazon Stores,ACPV3,,1,891.96,891.96,,PUNE,411014.0,,Historical_historical_data_2018_nov2024
2018-12-08,,Amazon Stores,LWM01,,1,846.61,846.61,,GUWAHATI,781037.0,,Historical_historical_data_2018_nov2024
2018-12-08,,Flipkart Store,LIRH02,,1,1185.59,1185.59,,Bihar Sharif,803101.0,,Historical_historical_data_2018_nov2024
2018-12-08,,Flipkart Store,ACYL210,,1,1439.83,1439.83,,Ramgarh Cantonment Civil Township,829122.0,,Historical_historical_data_2018_nov2024
2018-12-08,,Flipkart Store,ACYL1515S,,1,2117.8,2117.8,,Kanker,494334.0,,Historical_historical_data_2018_nov2024
2018-12-08,,Amazon Stores,LYM01,,1,1439.83,1439.83,,Gokavaram,533285.0,,Historical_historical_data_2018_nov2024
2018-12-08,,Flipkart Store,ACMN02,,1,951.43,951.43,,Thanjavur District,614613.0,,Historical_historical_data_2018_nov2024
2018-12-08,,Flipkart Store,ACMN01,,1,951.43,951.43,,Kanhangad,671315.0,,Historical_historical_data_2018_nov2024
2018-12-08,,Flipkart Store,LIRH01,,1,1100.85,1100.85,,Sakri,424304.0,,Historical_historical_data_2018_nov2024
2018-12-08,,Amazon Stores,LRM02,,1,1694.07,1694.07,,BENGALURU,560064.0,,Historical_historical_data_2018_nov2024
2018-12-08,,Amazon Stores,LICRH01,,1,1863.56,1863.56,,KURNOOL,518002.0,,Historical_historical_data_2018_nov2024
2018-12-08,,Amazon Stores,ACYL1013B,,1,1338.39,1338.39,,HYDERABAD,500083.0,,Historical_historical_data_2018_nov2024
2018-12-08,,Amazon Stores,ACIB6DS,,1,2677.68,2677.68,,CHENNAI,600079.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Amazon Stores,ACIB6DS,,1,2499.11,2499.11,,BENGALURU,560079.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Amazon Stores,ACMN03,,1,999.05,999.05,,CHENNAI,600117.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Amazon Stores,ACPV3,,1,802.68,802.68,,HYDERABAD,500038.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Amazon Stores,ACFT131,,1,1695.54,1695.54,,NEW DELHI,110073.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Amazon Stores,13MMID4,,1,2372.03,2372.03,,KARIMNAGAR,505001.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Amazon Stores,LECS02,,1,2117.8,2117.8,,BENGALURU,562125.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Flipkart Store,ACYL522,,1,762.71,762.71,,SATARA,415001.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Amazon Stores,LIRH01,,1,1270.34,1270.34,,GURUGRAM,122016.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Flipkart Store,ACYL210,,1,1439.83,1439.83,,Ranjangaon MIDC,412220.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Flipkart Store,LIRH02,,1,1185.59,1185.59,,Unnao,209801.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Flipkart Store,ACMN02,,1,951.43,951.43,,Sullurpeta,524121.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Flipkart Store,LICRH01,,1,1863.56,1863.56,,Bangalore,560036.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Amazon Stores,ACMN01,,1,1046.67,1046.67,,BHOPAL,462023.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Amazon Stores,LWM01,,1,846.61,846.61,,VADODARA,390005.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Amazon Stores,ACYL1515S,,1,1694.07,1694.07,,GUWAHATI,781019.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Amazon Stores,ACYL1013B,,1,1338.39,1338.39,,BENGALURU,560037.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Amazon Stores,CMSM03,,1,891.96,891.96,,ERNAKULAM,682024.0,,Historical_historical_data_2018_nov2024
2018-12-09,,Amazon Stores,LA1,,1,2052.68,2052.68,,GURGAON,122050.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Amazon Stores,ACIB6DS,,1,2677.68,2677.68,,MAHBUBNAGAR,509001.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Flipkart Store,LIRH02,,1,1100.85,1100.85,,Medinipur,721101.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Flipkart Store,LIRH01,,1,1100.85,1100.85,,Sikar,332001.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Flipkart Store,LICRH01,,1,1863.56,1863.56,,Lucknow,226021.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Flipkart Store,ACYL1515S,,1,2117.8,2117.8,,Coimbatore,641017.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Flipkart Store,ACMN02,,1,951.43,951.43,,Jatani,752050.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Amazon Stores,LWM01,,1,846.61,846.61,,KALADHUNGI,263139.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Amazon Stores,LA1,,1,2052.68,2052.68,,Quepem,403705.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Amazon Stores,CMSM03,,1,981.25,981.25,,KANPUR,208017.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Flipkart Store,LECS02,,1,2372.03,2372.03,,Guntur,522001.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Amazon Stores,LYM01,,1,1270.34,1270.34,,GREATER NOIDA,201306.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Flipkart Store,LBL1450B,,1,2372.03,2372.03,,BANGALORE,560025.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Amazon Stores,ACYL522,,1,761.86,761.86,,NEW DELHI,110070.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Amazon Stores,ACYL210,,1,1439.83,1439.83,,PUNE,411015.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Amazon Stores,ACYL1013B,,1,1338.39,1338.39,,HYDERABAD,500062.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Amazon Stores,ACPV3,,1,891.96,891.96,,JALGAON,425001.0,,Historical_historical_data_2018_nov2024
2018-12-10,,Amazon Stores,13MMID4,,1,2372.03,2372.03,,muvattupuzha,682316.0,,Historical_historical_data_2018_nov2024
2018-12-11,,Amazon Stores,ACYL1013B,,1,1338.39,1338.39,,GUNTUR,522001.0,,Historical_historical_data_2018_nov2024
2018-12-11,,Amazon Stores,ACMN03,,1,999.05,999.05,,Hyderabad,500086.0,,Historical_historical_data_2018_nov2024
2018-12-11,,Amazon Stores,ACIB6DS,,1,2677.68,2677.68,,ERNAKULAM,682025.0,,Historical_historical_data_2018_nov2024
2018-12-11,,Amazon Stores,ACPV3,,1,891.96,891.96,,Chennai,603103.0,,Historical_historical_data_2018_nov2024
2018-12-11,,Amazon Stores,LECS02,,1,2117.8,2117.8,,KATTUMANNARKOIL,608301.0,,Historical_historical_data_2018_nov2024
2018-12-11,,Amazon Stores,ACYL522,,1,846.61,846.61,,Hyderabad,500050.0,,Historical_historical_data_2018_nov2024
2018-12-11,,Amazon Stores,LEDM01,,1,2965.25,2965.25,,BHOR,412206.0,,Historical_historical_data_2018_nov2024
2018-12-11,,Amazon Stores,LBL520,,1,1948.31,1948.31,,CHENNAI,600055.0,,Historical_historical_data_2018_nov2024
2018-12-11,,Amazon Stores,LICRH01,,1,1694.07,1694.07,,NASHIK,422013.0,,Historical_historical_data_2018_nov2024
2018-12-11,,Amazon Stores,LWM01,,1,846.61,846.61,,PALAKKAD,678001.0,,Historical_historical_data_2018_nov2024
2018-12-11,,Amazon Stores,13MMID4,,1,2372.03,2372.03,,BHUBANESWAR,751030.0,,Historical_historical_data_2018_nov2024
2018-12-11,,Amazon Stores,LIRH02,,2,1058.48,2116.95,,GORAKHPUR,273001.0,,Historical_historical_data_2018_nov2024
2018-12-11,,Amazon Stores,ACYL1515S,,1,1694.07,1694.07,,Sultanpur Lodhi,144626.0,,Historical_historical_data_2018_nov2024
2018-12-11,,Amazon Stores,LIRH01,,1,1270.34,1270.34,,PUNE,411058.0,,Historical_historical_data_2018_nov2024
2018-12-11,,Flipkart Store,ACMN02,,1,951.43,951.43,,Uttara Kannada District,581412.0,,Historical_historical_data_2018_nov2024
2018-12-11,,Amazon Stores,CMSM03,,1,981.25,981.25,,ARAMBAG,712415.0,,Historical_historical_data_2018_nov2024
2018-12-12,,Amazon Stores,CMSM03,,1,981.25,981.25,,JAIPUR,302026.0,,Historical_historical_data_2018_nov2024
2018-12-12,,Flipkart Store,LIRH01,,1,1016.1,1016.1,,Baudh District,762030.0,,Historical_historical_data_2018_nov2024
2018-12-12,,Amazon Stores,ACYL210,,1,1355.08,1355.08,,Patiala,147002.0,,Historical_historical_data_2018_nov2024
2018-12-12,,Amazon Stores,ACIB6DS,,1,2677.68,2677.68,,HYDERABAD,501510.0,,Historical_historical_data_2018_nov2024
2018-12-12,,Flipkart Store,ACMN02,,1,951.43,951.43,,Karari Chandpur,732201.0,,Historical_historical_data_2018_nov2024
2018-12-12,,Amazon Stores,13MMID4,,1,2372.03,2372.03,,JORHAT,785001.0,,Historical_historical_data_2018_nov2024
2018-12-12,,Amazon Stores,LYM01,,1,1270.34,1270.34,,BENGALURU,560103.0,,Historical_historical_data_2018_nov2024
2018-12-12,,Flipkart Store,ACYL1013B,,1,1185.59,1185.59,,North Barrackpur,700131.0,,Historical_historical_data_2018_nov2024
2018-12-12,,Flipkart Store,ACYL522,,1,846.61,846.61,,Hoshiarpur District,144205.0,,Historical_historical_data_2018_nov2024
2018-12-12,,Flipkart Store,LIRH02,,1,1185.59,1185.59,,Rourkela,769001.0,,Historical_historical_data_2018_nov2024
2018-12-12,,Amazon Stores,ACYL1515S,,1,1694.07,1694.07,,KOTHAMANGALAM,686693.0,,Historical_historical_data_2018_nov2024
2018-12-12,,Amazon Stores,LECS02,,1,2117.8,2117.8,,CHENNAI,600087.0,,Historical_historical_data_2018_nov2024
2018-12-12,,Flipkart Store,LICRH01,,1,1863.56,1863.56,,Bagnan,711303.0,,Historical_historical_data_2018_nov2024
2018-12-12,,Amazon Stores,ACPV3,,1,891.96,891.96,,HYDERABAD,500080.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Amazon Stores,ACFT13,,1,1606.25,1606.25,,PUNE,411028.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Amazon Stores,ACYL1013B,,1,1159.82,1159.82,,CHITYALA,508114.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Flipkart Store,ACYL210,,1,1355.08,1355.08,,Deola,423102.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Flipkart Store,ACYL1515S,,1,2117.8,2117.8,,Sibsagar,785640.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Amazon Stores,13MMID4,,1,2372.03,2372.03,,Kasaragode,671123.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Flipkart Store,LIRH02,,1,1185.59,1185.59,,Garhmukteshwar,245205.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Flipkart Store,ACMN02,,1,951.43,951.43,,Aroor,688537.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Amazon Stores,CMSM03,,1,981.25,981.25,,RAIPUR,492001.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Amazon Stores,ACIB6DS,,1,2677.68,2677.68,,GOBICHETTIPALAYAM,638452.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Amazon Stores,ACPV3,,1,802.68,802.68,,MEERUT,250002.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Amazon Stores,LBL1450B,,1,2372.03,2372.03,,KOLKATA,700010.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Amazon Stores,ACYL522,,1,761.86,761.86,,BENGALURU,560102.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Amazon Stores,LA1,,1,2231.25,2231.25,,THIRUVANANTHAPURAM,695006.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Amazon Stores,LYM01,,1,1270.34,1270.34,,TONK district,304022.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Flipkart Store,LIRH01,,1,1100.85,1100.85,,Sinnar,422103.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Amazon Stores,LECS02,,1,2117.8,2117.8,,Navi Mumbai,400706.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Flipkart Store,LICRH01,,1,1863.56,1863.56,,Faizabad,224001.0,,Historical_historical_data_2018_nov2024
2018-12-13,,Amazon Stores,ACFT131,,1,1695.54,1695.54,,REHLI,470227.0,,Historical_historical_data_2018_nov2024
2018-12-14,,Amazon Stores,ACIB6DS,,1,2677.68,2677.68,,MUMBAI,400003.0,,Historical_historical_data_2018_nov2024
2018-12-14,,Amazon Stores,ACYL1515S,,1,1863.56,1863.56,,DELHI,110025.0,,Historical_historical_data_2018_nov2024
2018-12-14,,Flipkart Store,ACMN02,,1,951.43,951.43,,Kasipalayam,638454.0,,Historical_historical_data_2018_nov2024
2018-12-14,,Amazon Stores,LEDM01,,1,2965.25,2965.25,,NOIDA,201303.0,,Historical_historical_data_2018_nov2024
2018-12-14,,Amazon Stores,CMSM03,,1,981.25,981.25,,BENGALURU,560033.0,,Historical_historical_data_2018_nov2024
2018-12-14,,Flipkart Store,LIRH01,,1,1100.85,1100.85,,Aurangabad,431008.0,,Historical_historical_data_2018_nov2024
2018-12-14,,Amazon Stores,LICRH01,,1,1863.56,1863.56,,NEW DELHI,110016.0,,Historical_historical_data_2018_nov2024
2018-12-14,,Flipkart Store,ACYL210,,1,1439.83,1439.83,,Muzaffarpur,842001.0,,Historical_historical_data_2018_nov2024
2018-12-14,,Amazon Stores,LYM01,,1,1439.83,1439.83,,BHILAI,490009.0,,Historical_historical_data_2018_nov2024
2018-12-14,,Amazon Stores,ACYL1013B,,1,1159.82,1159.82,,BULDANA,443001.0,,Historical_historical_data_2018_nov2024
2018-12-14,,Flipkart Store,LIRH02,,1,1185.59,1185.59,,Rewari,123401.0,,Historical_historical_data_2018_nov2024
2018-12-14,,Amazon Stores,13MMID4,,1,2372.03,2372.03,,MUMBAI,400091.0,,Historical_historical_data_2018_nov2024
2018-12-14,,Amazon Stores,ACLRM01,,1,1270.34,1270.34,,BENGALURU,560052.0,,Historical_historical_data_2018_nov2024
2018-12-14,,Amazon Stores,ACYL522,,1,761.86,761.86,,BHILAI,490006.0,,Historical_historical_data_2018_nov2024
2018-12-15,,Flipkart Store,LIRH02,,1,1185.59,1185.59,,Karimganj,788713.0,,Historical_historical_data_2018_nov2024
2018-12-15,,Flipkart Store,ACYL1013B,,1,1185.59,1185.59,,Mapusa,403510.0,,Historical_historical_data_2018_nov2024
2018-12-15,,Flipkart Store,ACMN02,,1,951.43,951.43,,YSR District,516115.0,,Historical_historical_data_2018_nov2024
2018-12-15,,Flipkart Store,LICRH01,,1,1694.07,1694.07,,Patna,800008.0,,Historical_historical_data_2018_nov2024
2018-12-15,,Amazon Stores,LYM01,,1,1270.34,1270.34,,BENGALURU,560077.0,,Historical_historical_data_2018_nov2024
2018-12-15,,Amazon Stores,ACIB6DS,,1,2677.68,2677.68,,NEW DELHI,110092.0,,Historical_historical_data_2018_nov2024
2018-12-15,,Amazon Stores,ACLRM01,,1,0.0,0.0,,BENGALURU,560052.0,,Historical_historical_data_2018_nov2024
2018-12-15,,Amazon Stores,ACYL1515S,,1,1694.07,1694.07,,PUNE,411028.0,,Historical_historical_data_2018_nov2024
2018-12-15,,Amazon Stores,13MMID4,,1,2372.03,2372.03,,KARUR,639006.0,,Historical_historical_data_2018_nov2024
2018-12-15,,Flipkart Store,LIRH01,,1,1016.1,1016.1,,Dhar,454001.0,,Historical_historical_data_2018_nov2024
2018-12-15,,Amazon Stores,ACYL522,,1,761.86,761.86,,KALAMASSERY,682021.0,,Historical_historical_data_2018_nov2024
2018-12-15,,Amazon Stores,ACPV3,,1,891.96,891.96,,LEH,194101.0,,Historical_historical_data_2018_nov2024
2018-12-15,,Amazon Stores,ACYL210,,1,1270.34,1270.34,,CHENNAI,600066.0,,Historical_historical_data_2018_nov2024
2018-12-15,,Amazon Stores,CMSM03,,1,981.25,981.25,,Palani,624601.0,,Historical_historical_data_2018_nov2024
2018-12-15,,Amazon Stores,LWM01,,1,846.61,846.61,,Bangalore,560077.0,,Historical_historical_data_2018_nov2024
2018-12-15,,Flipkart Store,LECS02,,1,2372.03,2372.03,,Chennai,600088.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Amazon Stores,ACLRM01,,1,1270.34,1270.34,,MUGHALSARAI,232101.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Amazon Stores,ACYL210,,1,1270.34,1270.34,,NOIDA,201301.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Amazon Stores,LEDM01,,1,2541.53,2541.53,,NOIDA,201303.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Amazon Stores,ACYL522,,1,761.86,761.86,,CHENNAI,600029.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Amazon Stores,LYM01,,1,1270.34,1270.34,,DELHI,110074.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Amazon Stores,13MMID4,,1,2372.03,2372.03,,Namakkal,637211.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Flipkart Store,LECS02,,1,2372.03,2372.03,,Hyderabad,500090.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Amazon Stores,ACYL1013B,,1,1159.82,1159.82,,PUNE,411045.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Amazon Stores,LBL520,,1,1948.31,1948.31,,KHARAGPUR,721303.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Amazon Stores,ACMN02,,1,999.05,999.05,,HYDERABAD,500090.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Amazon Stores,ACIB6DS,,1,2499.11,2499.11,,CHENNAI,600122.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Flipkart Store,ACYL1515S,,1,2117.8,2117.8,,Hyderabad,500072.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Amazon Stores,LWM01,,1,846.61,846.61,,New Delhi,110049.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Amazon Stores,CMSM03,,1,981.25,981.25,,Mangalagiri,522502.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Flipkart Store,LIRH01,,1,931.36,931.36,,Srikakulam District,532426.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Flipkart Store,LIRH02,,1,1016.1,1016.1,,Roing,792110.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Flipkart Store,LICRH01,,1,1694.07,1694.07,,Madhuban,845420.0,,Historical_historical_data_2018_nov2024
2018-12-16,,Amazon Stores,ACFT131,,1,1516.96,1516.96,,Jodhpur,342005.0,,Historical_historical_data_2018_nov2024
2018-12-17,,Amazon Stores,LIRH01,,1,1270.34,1270.34,,JAIPUR,302018.0,,Historical_historical_data_2018_nov2024
2018-12-17,,Amazon Stores,ACYL1013B,,1,1159.82,1159.82,,BENGALURU,560016.0,,Historical_historical_data_2018_nov2024
2018-12-17,,Amazon Stores,13MMID4,,1,2372.03,2372.03,,KOLKATA,700053.0,,Historical_historical_data_2018_nov2024
2018-12-17,,Amazon Stores,LECS02,,1,2117.8,2117.8,,BENGALURU,560017.0,,Historical_historical_data_2018_nov2024
2018-12-17,,Amazon Stores,ACYL1515S,,1,1694.07,1694.07,,HUBBALLI,580030.0,,Historical_historical_data_2018_nov2024
2018-12-17,,Amazon Stores,ACIB6DS,,1,2499.11,2499.11,,BARRACKPORE,700122.0,,Historical_historical_data_2018_nov2024
2018-12-17,,Amazon Stores,ACYL210,,1,1270.34,1270.34,,GURGAON,122003.0,,Historical_historical_data_2018_nov2024
2018-12-17,,Amazon Stores,LICRH01,,1,1694.07,1694.07,,PANCHKULA,134113.0,,Historical_historical_data_2018_nov2024
2018-12-17,,Amazon Stores,ACLRM01,,1,1270.34,1270.34,,Coimbatore,641006.0,,Historical_historical_data_2018_nov2024
2018-12-17,,Amazon Stores,LYM01,,1,1439.83,1439.83,,GREATER NOIDA,201306.0,,Historical_historical_data_2018_nov2024
2018-12-17,,Amazon Stores,CMSM03,,1,981.25,981.25,,JAIPUR,302001.0,,Historical_historical_data_2018_nov2024
2018-12-17,,Amazon Stores,LPM01,,1,677.12,677.12,,Navi Mumbai,400705.0,,Historical_historical_data_2018_nov2024
2018-12-17,,Amazon Stores,LIRH02,,1,1058.47,1058.47,,MANGALAGIRI,522503.0,,Historical_historical_data_2018_nov2024
2018-12-17,,Amazon Stores,ACPV3,,1,802.68,802.68,,JAMMU,180005.0,,Historical_historical_data_2018_nov2024
2018-12-17,,Amazon Stores,ACYL522,,1,761.86,761.86,,CHENNAI,600061.0,,Historical_historical_data_2018_nov2024
2018-12-17,,Amazon Stores,ACMN02,,1,999.05,999.05,,BENGALURU,560064.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Amazon Stores,LYM01,,1,1439.83,1439.83,,JAMMU,180015.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Amazon Stores,LECS02,,1,2117.8,2117.8,,KOZHIKODE,673005.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Flipkart Store,LPM01,,1,1185.59,1185.59,,Siliguri,734003.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Amazon Stores,ACFT15,,1,2231.25,2231.25,,JAIPUR,302020.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Flipkart Store,ACMN02,,1,951.43,951.43,,Panchsheel Nagar District,245205.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Amazon Stores,ACFT131,,1,1695.54,1695.54,,BENGALURU,560100.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Amazon Stores,CMSM03,,1,981.25,981.25,,KAPADVANJ,387620.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Amazon Stores,LIRH02,,1,84.75,84.75,,HYDERABAD,500085.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Amazon Stores,LICRH01,,1,1863.56,1863.56,,HYDERABAD,500004.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Amazon Stores,LIRH01,,1,1270.34,1270.34,,Bhandara,441904.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Amazon Stores,LNB02,,1,1609.32,1609.32,,VADODARA,390023.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Amazon Stores,ACYL522,,1,761.86,761.86,,Kolkata,700026.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Amazon Stores,ACLRM01,,1,1270.34,1270.34,,JAGDALPUR,494001.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Amazon Stores,ACYL1515S,,1,1863.56,1863.56,,KALYAN,421301.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Amazon Stores,ACYL210,,1,1270.34,1270.34,,mandi,175001.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Amazon Stores,ACYL1013B,,1,1159.82,1159.82,,BENGALURU,560076.0,,Historical_historical_data_2018_nov2024
2018-12-18,,Amazon Stores,13MMID4,,1,2372.03,2372.03,,SILCHAR,788001.0,,Historical_historical_data_2018_nov2024
2018-12-19,,Amazon Stores,ACYL1515S,,1,1863.56,1863.56,,PUNE,411046.0,,Historical_historical_data_2018_nov2024
2018-12-19,,Amazon Stores,ACFT13,,1,1427.68,1427.68,,DEHRADUN,248001.0,,Historical_historical_data_2018_nov2024
